TOWN_ID,TOWN,VMT_SOV_AM,VMT_SOV_MD,VMT_SOV_PM,VMT_SOV_NT,VMT_HOV_AM,VMT_HOV_MD,VMT_HOV_PM,VMT_HOV_NT,VMT_TRK_AM,VMT_TRK_MD,VMT_TRK_PM,VMT_TRK_NT,VMT_TOTAL,VHT_SOV_AM,VHT_SOV_MD,VHT_SOV_PM,VHT_SOV_NT,VHT_HOV_AM,VHT_HOV_MD,VHT_HOV_PM,VHT_HOV_NT,VHT_TRK_AM,VHT_TRK_MD,VHT_TRK_PM,VHT_TRK_NT,VHT_TOTAL,VOC_SOV_AM,VOC_SOV_MD,VOC_SOV_PM,VOC_SOV_NT,VOC_HOV_AM,VOC_HOV_MD,VOC_HOV_PM,VOC_HOV_NT,VOC_TRK_AM,VOC_TRK_MD,VOC_TRK_PM,VOC_TRK_NT,VOC_TOTAL,NOX_SOV_AM,NOX_SOV_MD,NOX_SOV_PM,NOX_SOV_NT,NOX_HOV_AM,NOX_HOV_MD,NOX_HOV_PM,NOX_HOV_NT,NOX_TRK_AM,NOX_TRK_MD,NOX_TRK_PM,NOX_TRK_NT,NOX_TOTAL,CO_SOV_AM,CO_SOV_MD,CO_SOV_PM,CO_SOV_NT,CO_HOV_AM,CO_HOV_MD,CO_HOV_PM,CO_HOV_NT,CO_TRK_AM,CO_TRK_MD,CO_TRK_PM,CO_TRK_NT,CO_TOTAL,CO2_SOV_AM,CO2_SOV_MD,CO2_SOV_PM,CO2_SOV_NT,CO2_HOV_AM,CO2_HOV_MD,CO2_HOV_PM,CO2_HOV_NT,CO2_TRK_AM,CO2_TRK_MD,CO2_TRK_PM,CO2_TRK_NT,CO2_TOTAL
288,SUDBURY,68182.47731,179292.3325,103259.5863,131174.3306,15832.53284,61874.80847,32123.82067,44861.15213,8186.242953,23244.26033,10666.54599,11039.85912,689737.9492,2463.067116,7767.742172,4500.149078,4298.09381,567.340969,2677.207528,1402.130735,1468.784041,297.219294,1038.098141,484.101515,358.841785,27322.77618,6.151335,18.753008,11.175908,11.206644,1.424904,6.46634,3.472593,3.832512,2.267303,7.782171,3.664171,2.800644,78.997532,25.59122,69.898341,40.504251,48.117309,5.947719,24.115717,12.595353,16.466334,17.534633,54.581301,25.2558,22.449722,363.057699,165.183086,608.663351,397.515476,321.850606,38.213636,209.930598,123.530307,110.011299,31.288417,120.364458,60.959809,41.57049,2229.081533,28349.35977,86577.40223,52109.88174,52714.04566,6575.844125,29857.09924,16194.44304,18033.55044,5681.219307,19085.21508,9139.031748,7323.75943,331640.8518
291,SWAMPSCOTT,16585.59126,50755.0718,20582.84128,36042.08869,2948.806798,15782.36107,4327.057163,11075.48593,2796.838017,7608.16173,5466.362002,3649.02158,177619.6873,427.596099,1958.539659,650.571384,846.772341,75.154587,606.08394,130.272824,258.691685,71.433593,282.792406,167.911558,87.13946,5562.959537,1.278843,4.974224,1.844937,2.707459,0.222318,1.550428,0.386776,0.835917,0.601601,2.198717,1.405775,0.743756,18.750751,6.257652,19.475576,7.797257,13.888406,1.093595,6.077529,1.646667,4.292616,5.418656,16.538813,11.168508,6.938364,100.593641,40.423188,173.033875,75.371749,94.857553,7.21143,53.773283,15.835143,29.162419,10.105234,37.020982,27.686648,13.736908,578.218413,6268.352887,23401.19399,8977.936577,13515.73381,1091.318115,7296.17701,1885.609211,4174.349287,1733.007338,5723.276803,3944.918383,2240.382464,80252.25587
298,TOPSFIELD,56859.79643,116840.1899,68911.97963,80475.53928,10295.74348,35480.94401,17807.21611,23924.95084,7269.966021,20189.21557,10610.49071,9243.040114,457909.0721,1336.224726,3787.159523,2025.834108,1896.788502,249.242435,1202.698858,549.932569,576.914879,163.889178,523.66442,278.953062,187.669603,12778.97187,4.265042,10.698167,6.069106,5.991242,0.778893,3.312707,1.595534,1.78649,1.395638,4.435524,2.379613,1.651818,44.359774,22.005479,46.138921,26.780849,30.802284,3.957406,13.949793,6.888815,9.075845,13.622986,39.884288,20.592507,17.094018,250.793191,140.459479,389.690934,254.272764,198.028302,25.012828,118.141296,65.391174,58.25059,24.833698,90.32022,52.154578,32.306243,1448.862107,21132.35517,51352.24619,29713.62001,30088.52717,3845.540641,15817.1793,7773.010861,8948.965089,4323.197991,13471.22855,7203.986316,5458.173823,199128.0311
305,WAKEFIELD,90551.77932,133773.9384,93599.60509,89795.91931,13776.40431,32639.22119,17755.46976,24418.20384,23527.19325,67025.04868,29646.53621,29282.48824,645791.8075,2358.700741,3331.77317,2494.642924,2080.748218,363.067329,877.844737,487.412877,589.524725,575.461344,1583.790907,737.121197,630.960505,16111.04868,7.19891,10.908637,7.97903,6.794888,1.098773,2.728406,1.531078,1.869769,4.894474,13.931435,6.456408,5.573568,70.965375,35.401852,52.396352,36.638648,34.727769,5.367329,12.649249,6.896839,9.373359,45.483592,128.157371,57.426543,54.478201,478.997105,237.101364,451.805296,361.514211,235.641345,35.663719,108.219587,67.374687,63.33542,86.334115,303.740809,151.217974,106.788371,2208.736897,34890.18992,53760.82802,39210.70034,33732.88735,5317.665328,13328.92319,7496.827917,9232.865102,14512.45491,43160.15227,19959.28456,17490.46869,292093.2476
307,WALPOLE,84862.46085,168990.3589,99398.56325,118765.0987,16328.35896,54019.99394,26773.51568,37029.93353,14697.25971,40890.97376,19839.71964,19564.17098,701160.4079,2802.941501,5694.498935,3419.284099,3262.050691,538.384836,1854.019553,931.126819,1043.68929,464.763375,1311.298127,651.96427,501.976319,22475.99781,7.354604,15.499051,9.417746,9.476674,1.412844,4.997669,2.549745,2.971313,3.6756,10.585558,5.360138,4.174447,77.475392,32.100532,64.410126,37.559478,44.913477,6.165202,20.568365,10.137525,13.867163,30.099723,84.614756,41.382236,38.06657,423.885154,207.558556,544.529813,358.733681,295.06338,39.665853,173.686534,96.793096,90.969048,54.550586,191.317715,101.631761,72.052523,2226.552547,34515.75025,73667.18451,44960.22101,45964.42296,6632.093734,23689.67398,12154.2028,14368.08483,9707.056802,29024.85306,14677.47728,12271.86906,321632.8903
308,WALTHAM,156967.1745,207144.4997,156496.1624,156447.7141,22451.8117,52398.08294,30229.91967,41427.86599,41013.36386,117250.0312,54807.99476,52039.61413,1088674.235,4660.449189,6109.632326,5575.651085,4022.590886,685.00593,1662.183498,1129.015862,1119.641923,1186.088148,3248.765491,1734.237163,1314.323932,32447.58543,13.261525,18.201897,15.275596,12.481779,1.919317,4.742142,3.013561,3.355869,9.623312,27.139316,14.155596,11.095957,134.265868,61.962001,82.03551,62.253762,61.108498,8.850366,20.635186,12.019313,16.066584,83.038726,234.390274,113.750801,101.003128,857.114149,422.745389,716.789457,634.081988,421.131068,60.080442,179.569054,121.905616,110.431977,157.40386,550.205397,292.937725,196.692442,3863.974415,63136.18542,88124.83096,73171.55096,60907.74586,9102.879931,22757.4617,14376.1874,16272.12342,26685.84224,79610.2251,40181.97443,32649.23315,526976.2406
314,WATERTOWN,34850.47176,38731.05536,28978.07764,25239.26894,5042.181676,12133.81526,5601.225597,8059.130937,8430.347556,25392.79454,12725.81378,13379.9347,218564.1177,1303.497937,1381.680366,1048.152255,843.129794,188.458843,434.808129,206.560303,271.457128,322.607521,953.506851,470.804805,451.018764,7875.682698,3.210322,3.626289,2.81705,2.217631,0.465555,1.137945,0.545805,0.703535,2.429698,7.427583,3.719258,3.548252,31.848925,13.171053,14.448116,10.892889,9.306096,1.910268,4.528911,2.10834,2.960912,18.502202,55.512844,27.590199,27.994159,188.92599,86.191118,122.392927,103.968434,63.600819,12.46972,38.394239,20.132171,20.25559,33.259573,121.752475,66.427247,52.128696,740.973008,14713.37273,17025.37016,13319.43796,10327.45904,2133.857208,5341.548518,2579.968674,3281.051117,5991.131331,19112.72797,9808.326918,9119.653973,112753.9056
315,WAYLAND,73922.17561,130593.3431,83251.30995,104225.3665,15468.45212,44008.52279,24062.97296,34522.37842,10910.895,30644.92747,11543.72636,12839.92761,575993.9979,2543.397411,4423.571365,2936.546901,2715.858784,523.000386,1482.047324,849.011233,899.805297,369.856686,969.283496,431.915261,300.21699,18444.51113,6.49603,12.041889,8.000199,8.125358,1.350725,4.050232,2.311796,2.691742,2.928501,7.938407,3.413327,2.561171,61.909377,27.164429,49.838803,31.828024,39.370089,5.700245,16.814648,9.222171,13.048796,22.830838,63.331864,25.136493,24.389851,328.676253,177.374065,427.706401,308.703948,258.904627,37.028381,144.480061,89.459656,85.64304,40.75709,144.502398,61.070233,46.279337,1821.909237,30349.70951,57093.07311,38155.18579,39801.46032,6325.18117,19217.11848,11029.02259,13191.57771,7395.403372,21729.90329,8992.922457,7836.031994,261116.5898
317,WELLESLEY,111991.5677,168063.6749,105044.0256,131945.5818,18512.92588,52841.47127,24992.37301,44958.23503,19815.30704,55108.01848,42627.68653,29523.65061,805424.5179,3695.841212,5224.300829,3788.601025,3237.985511,608.726483,1657.381915,915.054263,1089.386771,609.514094,1562.184286,1492.14445,675.609868,24556.73071,9.675046,14.819488,10.127999,10.272494,1.600977,4.671305,2.416533,3.495703,4.885531,13.054821,12.017929,5.873016,92.910841,42.081267,64.116461,39.463015,51.300624,6.972718,20.084864,9.372469,17.577236,40.681756,110.034116,91.272716,55.993518,548.95076,282.737103,556.452081,388.462675,359.252726,46.547398,174.750418,92.054181,124.001168,74.616988,253.02698,220.519723,112.028222,2684.449665,45683.48859,71437.2534,48534.75719,50361.41848,7558.448669,22496.88428,11568.83901,17149.7092,13070.13531,37448.37652,32313.42626,18020.69985,375643.4368
320,WENHAM,23122.79983,81396.28488,38613.98322,57661.69332,4999.328426,27328.03056,10993.97766,19416.70105,3122.27798,8886.079964,4551.366164,3558.951278,283651.4743,726.634512,4608.836032,1823.700039,1694.577546,154.933246,1547.102981,522.082967,560.464425,93.994426,502.055595,223.855473,100.644758,12558.882,1.948427,10.000207,4.364904,4.739712,0.419508,3.353515,1.245092,1.586692,0.751175,3.485322,1.679141,0.813364,34.38706,8.728841,32.956072,15.090489,21.743469,1.889632,11.035567,4.289365,7.350133,6.326767,22.757357,11.169798,7.047761,150.385251,57.033969,309.831799,151.984931,148.966899,12.325347,103.661171,43.240866,50.514254,11.744705,48.960618,26.47194,13.672482,978.408983,9192.948327,45233.61067,20314.75921,22676.21442,1982.915512,15176.77653,5795.215712,7610.730192,2034.985495,8038.897345,4059.390957,2286.532981,144402.9773
333,WESTON,182379.2189,255249.6555,194067.8027,186666.5125,34143.24927,80047.93334,50087.14857,56885.92053,34872.47451,98073.81773,32687.50643,38716.16178,1243877.402,5641.506995,7190.191107,6091.613109,4150.371087,1037.876411,2239.65846,1547.180959,1262.466577,1031.165711,2613.018536,1024.636398,791.662933,34621.34828,15.595988,21.919159,17.817311,14.171181,2.907195,6.845581,4.558331,4.321824,8.419902,22.251993,8.416315,7.097241,134.322023,70.151939,99.857363,75.495809,74.46152,13.181084,31.272075,19.506357,22.764217,71.246399,193.984313,67.574934,72.600357,812.096367,479.446972,876.302434,759.366303,507.519757,89.362324,274.240744,195.604509,154.706572,133.163476,456.659865,173.027518,142.726332,4242.126806,74086.35,106613.7067,86261.65848,70526.81405,13836.35395,33318.0708,22100.87681,21516.51414,22910.69915,65754.72124,23846.22196,23171.17009,563943.1573
335,WESTWOOD,81523.65776,127900.405,79035.59767,84487.32506,12247.19723,35221.52965,16487.47736,24312.76873,15290.00231,41878.70439,24819.75379,18944.47879,562148.8978,2842.003036,4123.053816,2706.359332,2169.649291,425.115124,1190.761153,592.904507,649.887123,488.271762,1312.68039,797.415576,450.564315,17748.66543,7.386812,11.632771,7.628109,6.540661,1.104278,3.265946,1.608809,1.90262,3.810392,10.640316,6.479552,3.807986,65.80825,32.270102,49.981454,31.032121,31.874595,4.814619,13.696015,6.433593,9.10359,31.769029,86.706852,51.777805,35.458941,384.918715,220.044392,432.664472,307.623069,212.182224,32.453832,117.950936,63.200211,60.059468,59.290556,199.988144,131.845113,67.719966,1905.022383,34491.26962,55678.53818,36472.98465,32131.53137,5158.390308,15543.4015,7667.883539,9309.905157,10235.13444,29684.44415,18274.66129,11445.10513,266093.2493
336,WEYMOUTH,116853.5017,235550.1676,138736.5533,182061.7942,22719.09152,72730.27186,33803.07817,56282.32849,26635.34864,76192.73013,32573.08884,35716.14412,1029854.099,4407.035608,10167.91121,6089.638233,4912.156162,818.089418,3184.921579,1434.533233,1550.598834,926.209879,3067.141027,1372.958194,895.125543,38826.31892,10.865119,24.783774,14.911628,14.430045,2.0607,7.706572,3.559554,4.484067,7.110293,23.396995,10.43266,7.452724,131.19413,44.42218,92.574317,53.99574,69.028842,8.61545,28.606671,13.15186,21.210371,56.371428,171.864038,74.254211,68.492609,702.587717,295.841663,826.198832,538.767657,456.027535,56.953421,254.857849,130.286862,139.877719,101.257006,381.311305,178.181926,129.384739,3488.946516,50236.58936,115010.1925,70083.31623,70300.85806,9593.340355,35691.63425,16772.04683,21786.77293,18223.6013,59609.76572,26699.87435,22086.48098,516094.4729
342,WILMINGTON,200424.0443,300862.3596,199467.556,239224.2276,37246.23333,89070.16886,50742.95879,68418.12918,39409.85224,110178.1017,48734.277,52067.18535,1435845.094,5941.556873,8188.974239,6095.631037,5153.723821,1097.986553,2507.589174,1556.850368,1528.079671,1135.341305,2830.257701,1400.513707,1060.319091,38496.82354,16.568687,25.590987,18.102465,18.465468,3.072967,7.673272,4.622442,5.3177,9.210909,24.292772,11.848115,9.647607,154.413391,76.29124,119.016052,77.684163,98.841775,14.232832,35.154715,19.841021,28.029762,78.892585,216.096258,98.464434,100.789433,963.334269,512.686016,1037.602143,773.518013,665.880054,95.227377,305.825471,196.931097,188.369801,146.500523,511.412679,253.279014,198.133993,4885.366181,79319.08872,124833.4346,87851.60909,91443.29894,14713.01062,37282.73085,22412.89618,26251.8747,25331.15108,73120.78885,34542.10705,31992.67239,649094.6631
344,WINCHESTER,41012.41131,70198.88844,41278.6692,48001.27185,6675.385438,22769.64497,8733.884739,15198.05024,5147.251133,14218.4273,9168.600607,6767.061595,289169.5468,1443.408529,2461.92676,1510.184152,1432.200422,232.282135,796.633767,308.378257,447.52753,182.088028,491.669247,330.398991,193.849773,9830.547591,3.625694,6.494037,3.943738,3.900885,0.586224,2.107107,0.83226,1.233879,1.40129,3.940226,2.657485,1.559571,32.282398,15.160025,25.970057,15.359075,17.669469,2.459847,8.42076,3.252412,5.599567,10.979078,30.141068,19.731436,13.257886,168.000679,98.618389,219.65858,146.14867,117.888434,16.033746,71.096978,30.853291,37.326741,19.553864,66.195521,47.449996,24.611927,895.436137,16863.62244,30834.35905,18857.85496,18768.9142,2730.315468,10010.3271,3984.596332,5943.45145,3543.865378,10386.75328,7031.343234,4307.973714,133263.3766
346,WINTHROP,8419.987398,12072.01904,7751.529296,8452.512993,1440.925013,3542.061325,1545.133343,2384.891513,1201.921066,3404.971481,1644.604291,1678.773227,53539.32999,382.119391,550.27586,348.52143,373.194275,66.8155,163.800626,72.015089,107.519623,55.536623,156.577954,76.346321,75.933924,2428.656616,0.885217,1.321898,0.865231,0.879256,0.15291,0.391081,0.17357,0.250558,0.404455,1.163811,0.568565,0.555136,7.611687,3.409002,4.888636,3.137556,3.404181,0.583338,1.438374,0.626004,0.96363,2.86278,8.07226,3.896534,3.94731,37.229604,22.805664,42.422056,30.523587,23.698152,3.940019,12.525274,6.114574,6.745032,5.191616,17.826473,9.436219,7.419812,188.648477,3975.265186,6081.934724,4030.039958,3987.044914,684.92341,1797.195521,807.703938,1134.046717,942.761582,2840.742389,1418.409651,1317.225809,29017.2938
347,WOBURN,192517.8741,269949.8021,190476.2172,211216.2148,31771.11182,77094.63749,41837.2643,61380.4691,46108.45991,134106.1394,53711.83991,62910.33039,1373080.361,5731.516589,7384.676469,5453.611566,4519.840441,936.503806,2185.046588,1213.16679,1347.426821,1331.95714,3548.783142,1571.929003,1336.994026,36561.45238,15.949451,22.916366,16.838268,15.782876,2.625126,6.631002,3.709374,4.611312,10.922587,30.32282,13.287256,11.846726,155.443163,72.604006,105.502787,73.886145,84.129743,12.019274,30.003406,16.216897,24.321699,92.871519,264.960986,108.70643,118.603609,1003.826502,488.252209,928.61326,737.679086,569.39482,80.550445,262.837735,161.348845,164.293862,171.825261,625.610154,277.695287,231.003279,4699.104244,76263.44493,111648.4024,82162.23701,79148.09878,12562.0482,32183.82167,18088.2281,23069.15022,29828.75206,89847.87431,38254.90267,37931.87089,630988.8312
350,WRENTHAM,111163.3609,222967.9798,137742.6495,162429.2524,20159.09932,65886.34864,37100.00081,47327.99047,19957.56031,56513.45549,34284.9948,26868.29353,942400.986,2857.809486,6590.478038,4688.638603,3628.39143,535.653875,2015.770687,1344.471148,1075.257631,446.640811,1408.597658,1144.252662,540.271505,26276.23353,8.828213,19.489611,13.303758,12.461025,1.614177,5.834207,3.689216,3.63874,3.854462,12.089917,9.176549,4.918146,98.898021,44.164293,87.234143,55.032256,65.80936,7.933121,25.666191,14.814816,19.075173,38.559089,109.841201,72.563681,51.882556,592.575879,280.655933,742.28819,547.95093,434.040237,50.287797,218.067261,147.653346,125.448722,70.938123,256.074948,184.029887,101.856824,3159.292197,43070.10472,94415.66484,63818.19094,61881.72801,7843.413717,28138.96403,17587.69255,18055.32245,12192.20194,37096.01347,25706.069,16455.91163,426261.2773
